season,week,game_id,gameday,away,home,location,observedMargin,h4Base,homeStrength,awayStrength,baselineMargin,residual,bookNetSUnits,travelMiles,EXT_ALTITUDE_HIGH,EXT_BYE_STRENGTH,EXT_REST_DIFF_DAYS,EXT_SURFACE_AWAY_SYNTH_MISMATCH,EXT_TRAVEL_1000MI,EXT_TRAVEL_1250_1999,EXT_TRAVEL_750_1249,EXT_TRAVEL_X_ROAD,EXT_TZ_EARLY_EASTWARD,EXT_TZ_NIGHT_WESTWARD,S_AWAY_BOUNCE,S_AWAY_BYE,S_AWAY_OFF_AWAY_OT,S_AWAY_OFF_HOME_OT,S_AWAY_OFF_MNF_AWAY,S_AWAY_OFF_MNF_HOME,S_DIFFERENT_CONFERENCE,S_EARLY_MOUNTAIN,S_EARLY_WEST,S_HOME_BOUNCE,S_HOME_BYE,S_HOME_MONDAY_NIGHT,S_HOME_OFF_AWAY_OT,S_HOME_OFF_HOME_OT,S_HOME_OFF_MNF_AWAY,S_HOME_SUNDAY_NIGHT,S_HOME_THURSDAY_NIGHT,S_NIGHT_CENTRAL,S_NIGHT_EAST,S_NIGHT_MOUNTAIN,S_SAME_DIVISION,S_SB_LOSER,S_SB_WINNER,S_SECOND_REMOTE_TWO_TZ,S_THIRD_AWAY_IN_FOUR,S_TRAVEL_2000_PLUS,S_TURF_OPPOSITE,S_TURF_SAME
2022,8,2022_08_LV_NO,2022-10-30,LV,NO,Home,24.0,2.082,2.38427,-3.450051,7.916321,16.083679,4.0,1509.9485,0.0,0.0,3.0,0.0,1.509948,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,8,2022_08_MIA_DET,2022-10-30,MIA,DET,Home,-4.0,2.082,-5.045466,-4.334007,1.370541,-5.370541,2.0,1143.025187,0.0,0.0,0.0,0.0,1.143025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,8,2022_08_NE_NYJ,2022-10-30,NE,NYJ,Home,-5.0,2.082,-4.998573,7.088879,-10.005452,5.005452,2.0,170.187519,0.0,0.0,1.0,0.0,0.170188,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,8,2022_08_NYG_SEA,2022-10-30,NYG,SEA,Home,14.0,2.082,1.096168,-4.952098,8.130266,5.869734,2.0,2395.576173,0.0,0.0,0.0,0.0,2.395576,0.0,0.0,2.395576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0
2022,8,2022_08_PIT_PHI,2022-10-30,PIT,PHI,Home,22.0,2.082,2.425937,-1.71752,6.225456,15.774544,7.0,258.690218,0.0,0.242594,7.0,0.0,0.25869,0.0,0.0,0.25869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,8,2022_08_SF_LA,2022-10-30,SF,LAR,Home,-17.0,2.082,2.669242,5.077395,-0.326153,-16.673847,5.0,313.511192,0.0,0.266924,7.0,0.0,0.313511,0.0,0.0,0.313511,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,8,2022_08_TEN_HOU,2022-10-30,TEN,HOU,Home,-7.0,2.082,-4.73393,2.050018,-4.701948,-2.298052,2.0,671.468776,0.0,0.0,0.0,0.0,0.671469,0.0,0.0,0.671469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,8,2022_08_WAS_IND,2022-10-30,WAS,IND,Home,-1.0,2.082,0.296187,-5.729954,8.108141,-9.108141,2.0,500.217395,0.0,0.0,0.0,0.0,0.500217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9,2022_09_BAL_NO,2022-11-07,BAL,NO,Home,-14.0,2.082,2.724608,5.371853,-0.565245,-13.434755,12.0,998.470584,0.0,0.0,-3.0,0.0,0.998471,0.0,1.0,0.998471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,9,2022_09_BUF_NYJ,2022-11-06,BUF,NYJ,Home,3.0,2.082,-4.893239,7.207898,-10.019137,13.019137,-2.0,277.911498,0.0,0.0,0.0,0.0,0.277911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,9,2022_09_CAR_CIN,2022-11-06,CAR,CIN,Home,21.0,2.082,-0.665782,-5.089958,6.506177,14.493823,4.0,334.847584,0.0,0.0,-1.0,0.0,0.334848,0.0,0.0,0.334848,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,9,2022_09_GB_DET,2022-11-06,GB,DET,Home,6.0,2.082,-5.148834,2.240159,-5.306993,11.306993,2.0,292.632421,0.0,0.0,0.0,0.0,0.292632,0.0,0.0,0.292632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,9,2022_09_IND_NE,2022-11-06,IND,NE,Home,23.0,2.082,7.025233,0.09806,9.009174,13.990826,-1.0,793.225205,0.0,0.0,0.0,0.0,0.793225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,9,2022_09_LAC_ATL,2022-11-06,LAC,ATL,Home,-3.0,2.082,-3.093167,-0.808006,-0.20316,-2.79684,-8.0,1938.356979,0.0,0.080801,-7.0,0.0,1.938357,1.0,0.0,0.0,3.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,9,2022_09_LA_TB,2022-11-06,LAR,TB,Home,3.0,2.082,3.072458,2.360016,2.794442,0.205558,2.0,2151.718042,0.0,0.0,3.0,1.0,2.151718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022,9,2022_09_LV_JAX,2022-11-06,LV,JAX,Home,7.0,2.082,-6.253529,-3.81161,-0.359919,7.359919,3.0,1969.614358,0.0,0.0,0.0,0.0,1.969614,1.0,0.0,1.969614,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
2022,9,2022_09_MIA_CHI,2022-11-06,MIA,CHI,Home,-3.0,2.082,-2.483415,-4.228262,3.826846,-6.826846,2.0,1176.316945,0.0,0.0,0.0,0.0,1.176317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,9,2022_09_MIN_WAS,2022-11-06,MIN,WAS,Home,-3.0,2.082,-5.493868,2.331144,-5.743012,2.743012,1.0,938.644093,0.0,0.0,0.0,1.0,0.938644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9,2022_09_PHI_HOU,2022-11-03,PHI,HOU,Home,-12.0,2.082,-4.805781,2.793676,-5.517456,-6.482544,10.0,1343.312126,0.0,0.0,0.0,0.0,1.343312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9,2022_09_SEA_ARI,2022-11-06,SEA,ARI,Home,-10.0,2.082,-0.050558,1.220451,0.81099,-10.81099,0.0,1104.209444,0.0,0.0,0.0,1.0,1.104209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,9,2022_09_TEN_KC,2022-11-06,TEN,KC,Home,3.0,2.082,6.396422,2.072421,6.406001,-3.406001,15.0,466.558068,0.0,0.639642,7.0,0.0,0.466558,0.0,0.0,0.466558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,10,2022_10_ARI_LA,2022-11-13,ARI,LAR,Home,-10.0,2.082,2.320775,-0.279642,4.682417,-14.682417,0.0,350.319259,0.0,0.0,0.0,0.0,0.350319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_ATL_CAR,2022-11-10,ATL,CAR,Home,10.0,2.082,-5.430346,-3.194487,-0.153859,10.153859,10.0,226.134727,0.0,0.0,0.0,1.0,0.226135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_CLE_MIA,2022-11-13,CLE,MIA,Home,22.0,2.082,-4.037077,-1.234019,-0.721058,22.721058,-1.0,1077.497703,0.0,0.123402,-6.0,0.0,1.077498,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,10,2022_10_DAL_GB,2022-11-13,DAL,GB,Home,3.0,2.082,2.023668,6.250174,-2.144506,5.144506,-7.0,945.849707,0.0,-0.625017,-7.0,1.0,0.94585,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_DEN_TEN,2022-11-13,DEN,TEN,Home,7.0,2.082,2.07517,-1.327369,5.484539,1.515461,-5.0,1022.457446,0.0,0.132737,-7.0,0.0,1.022457,0.0,1.0,1.022457,1.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,10,2022_10_DET_CHI,2022-11-13,DET,CHI,Home,-1.0,2.082,-2.620277,-4.931108,4.392831,-5.392831,0.0,236.619167,0.0,0.0,0.0,1.0,0.236619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_HOU_NYG,2022-11-13,HOU,NYG,Home,8.0,2.082,-5.018999,-4.957941,2.020942,5.979058,4.0,1422.524374,0.0,-0.5019,4.0,0.0,1.422524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,10,2022_10_IND_LV,2022-11-13,IND,LV,Home,-5.0,2.082,-3.956794,-0.180108,-1.694686,-3.305314,1.0,1594.623191,0.0,0.0,0.0,1.0,1.594623,1.0,0.0,1.594623,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,10,2022_10_JAX_KC,2022-11-13,JAX,KC,Home,10.0,2.082,6.316683,-6.144577,14.54326,-4.54326,-5.0,944.925923,0.0,0.0,0.0,0.0,0.944926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,10,2022_10_LAC_SF,2022-11-13,LAC,SF,Home,6.0,2.082,5.351382,-0.753576,8.186958,-2.186958,13.0,313.511192,0.0,0.535138,7.0,1.0,0.313511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_MIN_BUF,2022-11-13,MIN,BUF,Home,-3.0,2.082,7.018437,2.267962,6.832476,-9.832476,2.0,735.543395,0.0,0.0,0.0,0.0,0.735543,0.0,0.0,0.735543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,10,2022_10_NO_PIT,2022-11-13,NO,PIT,Home,10.0,2.082,-1.963024,2.416397,-2.297421,12.297421,14.0,919.954338,0.0,-0.196302,7.0,1.0,0.919954,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,10,2022_10_SEA_TB,2022-11-13,SEA,TB,Neutral,5.0,0.0,3.005244,1.388242,1.617001,3.382999,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022,10,2022_10_WAS_PHI,2022-11-14,WAS,PHI,Home,-11.0,2.082,2.929646,-5.455669,10.467315,-21.467315,6.0,113.642178,0.0,0.0,3.0,0.0,0.113642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,11,2022_11_CAR_BAL,2022-11-20,CAR,BAL,Home,10.0,2.082,5.674942,-5.261415,13.018357,-3.018357,5.0,363.924671,0.0,0.567494,3.0,0.0,0.363925,0.0,0.0,0.363925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,11,2022_11_CHI_ATL,2022-11-20,CHI,ATL,Home,3.0,2.082,-3.404141,-2.685561,1.363421,1.636579,1.0,586.872716,0.0,0.0,3.0,0.0,0.586873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11,2022_11_CIN_PIT,2022-11-20,CIN,PIT,Home,-7.0,2.082,-1.761405,-0.336709,0.657303,-7.657303,-6.0,256.539705,0.0,0.033671,-7.0,1.0,0.25654,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11,2022_11_CLE_BUF,2022-11-20,CLE,BUF,Neutral,8.0,0.0,6.873137,-1.653471,8.526608,-0.526608,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022,11,2022_11_DAL_MIN,2022-11-20,DAL,MIN,Home,-37.0,2.082,2.47593,6.16722,-1.60929,-35.39071,-1.0,869.347194,0.0,0.0,0.0,0.0,0.869347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,11,2022_11_DET_NYG,2022-11-20,DET,NYG,Home,-13.0,2.082,-4.889272,-4.807095,1.999822,-14.999822,-1.0,475.280588,0.0,0.0,0.0,0.0,0.475281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,11,2022_11_KC_LAC,2022-11-20,KC,LAC,Home,-3.0,2.082,-0.725129,6.229042,-4.872171,1.872171,7.0,1366.48133,0.0,0.0,0.0,0.0,1.366481,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11,2022_11_LA_NO,2022-11-20,LAR,NO,Home,7.0,2.082,2.188112,2.035679,2.234433,4.765567,1.0,1674.106906,0.0,0.0,0.0,0.0,1.674107,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,11,2022_11_LV_DEN,2022-11-20,LV,DEN,Home,-6.0,2.082,-1.371035,-4.017837,4.728803,-10.728803,0.0,608.258094,1.0,0.0,0.0,0.0,0.608258,0.0,0.0,0.608258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,11,2022_11_NYJ_NE,2022-11-20,NYJ,NE,Home,7.0,2.082,7.349478,-4.571414,14.002891,-7.002891,0.0,170.187519,0.0,1.192089,0.0,0.0,0.170188,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,11,2022_11_PHI_IND,2022-11-20,PHI,IND,Home,-1.0,2.082,-0.10541,2.566443,-0.589853,-0.410147,8.0,583.179503,0.0,0.0,1.0,0.0,0.58318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,11,2022_11_SF_ARI,2022-11-21,SF,ARI,Neutral,-28.0,0.0,-0.048292,5.279072,-5.327363,-22.672637,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,11,2022_11_TEN_GB,2022-11-17,TEN,GB,Home,-10.0,2.082,2.151038,2.093225,2.139813,-12.139813,3.0,579.857188,0.0,0.0,0.0,0.0,0.579857,0.0,0.0,0.579857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,11,2022_11_WAS_HOU,2022-11-20,WAS,HOU,Home,-13.0,2.082,-5.078116,-5.058082,2.061966,-15.061966,12.0,1232.009081,0.0,0.0,1.0,0.0,1.232009,0.0,1.0,1.232009,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,12,2022_12_ATL_WAS,2022-11-27,ATL,WAS,Home,6.0,2.082,-4.734821,-3.333873,0.681052,5.318948,1.0,549.818311,0.0,0.0,0.0,1.0,0.549818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,12,2022_12_BAL_JAX,2022-11-27,BAL,JAX,Home,1.0,2.082,-6.067557,5.588918,-9.574475,10.574475,5.0,680.642376,0.0,-0.606756,7.0,0.0,0.680642,0.0,0.0,0.680642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,12,2022_12_BUF_DET,2022-11-24,BUF,DET,Home,-3.0,2.082,-4.592456,6.868429,-9.378885,6.378885,0.0,218.788165,0.0,0.0,0.0,0.0,0.218788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,12,2022_12_CHI_NYJ,2022-11-27,CHI,NYJ,Home,21.0,2.082,-4.434862,-2.756523,0.403661,20.596339,2.0,705.515207,0.0,0.0,0.0,0.0,0.705515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,12,2022_12_CIN_TEN,2022-11-27,CIN,TEN,Home,-4.0,2.082,2.300708,-0.199579,4.582287,-8.582287,3.0,237.007015,0.0,0.0,3.0,1.0,0.237007,0.0,0.0,0.237007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2022,12,2022_12_DEN_CAR,2022-11-27,DEN,CAR,Home,13.0,2.082,-5.200153,-1.549926,-1.568227,14.568227,7.0,1356.78292,0.0,0.0,0.0,0.0,1.356783,1.0,0.0,1.356783,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0
2022,12,2022_12_GB_PHI,2022-11-27,GB,PHI,Home,7.0,2.082,2.640615,1.913662,2.808953,4.191047,6.0,731.434027,0.0,0.0,-3.0,0.0,0.731434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2022,12,2022_12_HOU_MIA,2022-11-27,HOU,MIA,Home,15.0,2.082,-3.601219,-5.351761,3.832542,11.167458,5.0,961.330892,0.0,-0.360122,7.0,1.0,0.961331,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
